Station Name: JohnstownII
Station Height: 62 M 
Latitude:52.300  ,Longitude: -6.490


maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)	
rain: -	  Precipitation Amount (mm)
cbl:  -   Mean CBL Pressure (hpa)
wdsp: -	  Mean Wind Speed (knot)
hm: -	  Highest ten minute mean wind speed (knot)		                 
ddhm: -	  Mean Wind Direction over 10 minutes at time of highest 10 minute mean (degree)                  
hg: -	  Highest Gust (knot)
soil  -   Mean 10cm soil temperature (C)
i: -	  Indicator

date,imax,maxtp,imin,mintp,irain,rain,cbl,wdsp,ihm,hm,iddhm,ddhm,ihg,hg,soil 
22-sep-2005,0,16.9,0,14.8,0,1.0,1005.7,10.0,0,13,0,190,0,23,15.760 
23-sep-2005,0,16.3,0,6.6,0,2.5,1006.6,7.7,0,15,0,190,0,29,15.515 
24-sep-2005,0,15.3,0,5.8,0,8.7,1005.4,8.6,0,17,0,160,0,26,12.810 
25-sep-2005,0,17.8,0,7.2,0,0.2,1002.4,5.5,0,10,0,270,0,19,14.340 
26-sep-2005,0,16.5,0,6.9,0,3.6,1002.4,11.4,0,19,0,200,0,33,13.827 
27-sep-2005,0,16.0,0,7.2,0,0.5,1006.8,8.7,0,13,0,220,0,24,13.845 
28-sep-2005,0,13.8,0,6.8,0,6.4,1007.9,8.3,0,17,0,230,0,33,12.248 
29-sep-2005,0,15.1,0,5.7,0,2.3,1012.3,7.0,0,15,0,210,0,24,11.725 
30-sep-2005,0,16.0,0,8.7,0,1.4,1007.3,8.8,0,14,0,210,0,24,14.050 
01-oct-2005,0,14.4,0,7.8,0,0.1,1013.9,7.2,0,12,0,300,0,22,12.137 
02-oct-2005,0,15.3,0,8.2,0,0.0,1022.7,5.1,0,9,0,310,0,15,12.175 
03-oct-2005,0,13.5,0,10.1,0,0.0,1025.8,2.4,0,6,0,260,0,9,12.868 
04-oct-2005,0,13.9,0,9.8,0,0.0,1024.2,2.1,0,4,0,210,0,7,13.023 
05-oct-2005,0,15.6,0,7.9,0,0.0,1022.0,2.1,0,6,0,140,0,9,13.342 
06-oct-2005,0,16.0,0,7.6,0,0.0,1016.8,3.9,0,8,0,200,0,14,12.495 
07-oct-2005,0,15.5,0,13.3,0,2.4,1008.2,9.9,0,14,0,180,0,24,13.922 
08-oct-2005,0,14.9,0,6.7,0,4.2,1006.8,5.7,0,14,0,180,0,23,13.852 
09-oct-2005,0,15.2,0,7.4,0,0.2,1007.6,11.1,0,19,0,200,0,32,12.005 
10-oct-2005,0,15.2,0,9.7,0,28.3,1000.5,12.1,0,17,0,180,0,31,13.710 
11-oct-2005,0,9.7,0,8.2,0,21.3,1000.7,7.4,0,13,0,0,0,22,11.710 
12-oct-2005,0,13.2,0,6.2,0,0.1,1004.9,6.3,0,9,0,330,0,15,11.398 
13-oct-2005,0,13.3,0,3.3,0,0.0,1015.3,3.5,0,7,0,330,0,12,10.343 
14-oct-2005,0,14.3,0,6.8,0,0.6,1018.8,7.7,0,12,0,120,0,19,11.125 
15-oct-2005,0,17.2,0,13.0,0,0.0,1016.1,7.6,0,14,0,100,0,22,13.465 
16-oct-2005,0,14.9,0,13.0,0,2.1,1012.2,4.8,0,7,0,120,0,13,13.325 
17-oct-2005,0,15.6,0,12.5,0,5.8,1010.0,6.2,0,12,0,130,0,20,13.555 
18-oct-2005,0,14.0,0,10.6,0,5.1,1004.5,7.2,0,12,0,100,0,18,13.062 
19-oct-2005,0,13.6,0,9.1,0,5.3,997.2,4.3,0,9,0,100,0,19,12.570 
20-oct-2005,0,13.7,0,7.1,0,4.6,993.2,7.0,0,13,0,210,0,20,11.620 
21-oct-2005,0,15.3,0,9.7,0,5.0,983.1,7.3,0,18,0,130,0,29,12.688 
22-oct-2005,0,14.3,0,7.9,0,0.4,995.3,3.6,0,6,0,290,0,10,12.090 
23-oct-2005,0,14.8,0,10.0,0,22.5,1001.0,5.7,0,12,0,210,0,21,12.330 
24-oct-2005,0,15.3,0,11.3,0,16.6,992.4,12.3,0,20,0,210,0,34,13.715 
25-oct-2005,4, ,4, ,8, , ,11.7,0,18,0,230,0,33,12.363 
27-oct-2005,0,16.7,0,14.0,0,0.2,993.6,14.0,0,18,0,150,0,31,13.675 
28-oct-2005,0,14.8,0,11.5,0,7.0,994.3,11.1,0,16,0,210,0,28,13.645 
29-oct-2005,0,15.6,0,13.2,0,9.3,990.9,14.4,0,24,0,170,0,44,13.413 
30-oct-2005,0,15.6,0,11.6,0,1.8,989.5,14.3,0,22,0,170,0,40,13.710 
31-oct-2005,0,14.1,0,7.0,0,20.0,992.8,10.4,0,19,0,170,0,32,12.260 
01-nov-2005,0,12.9,0,5.7,0,13.7,993.2,8.8,0,19,0,110,0,29,10.267 
02-nov-2005,0,15.5,0,12.9,0,4.1,985.2,12.6,0,18,0,170,0,29,12.858 
03-nov-2005,0,14.3,0,7.8,0,13.4,987.8,11.8,0,16,0,250,0,33,12.903 
04-nov-2005,0,11.4,0,6.1,0,0.5,1004.7,8.0,0,12,0,260,0,21,10.252 
05-nov-2005,0,13.9,0,7.1,0,8.4,1005.6,8.7,0,17,0,210,0,27,11.128 
06-nov-2005,0,13.5,0,8.1,0,6.5,999.9,10.3,0,16,0,200,0,28,11.417 
07-nov-2005,0,12.8,0,6.3,0,6.7,1000.9,11.4,0,24,0,180,0,41,9.660 
08-nov-2005,0,9.9,0,5.4,0,13.8,1001.5,3.8,0,11,0,330,0,17,9.368 
09-nov-2005,0,12.3,0,2.7,0,0.5,1013.5,8.1,0,17,0,210,0,30,8.242 
10-nov-2005,0,13.6,0,12.1,0,0.9,1017.2,12.5,0,16,0,220,0,30,11.465 
11-nov-2005,0,13.3,0,5.0,0,3.2,1008.8,14.0,0,22,0,210,0,39,11.145 
12-nov-2005,0,9.6,0,5.3,0,0.3,1009.7,7.3,0,13,0,240,0,22,8.483 
13-nov-2005,0,9.1,0,3.2,0,0.0,1022.3,7.9,0,12,0,330,0,20,7.166 
14-nov-2005,0,10.1,0,3.2,0,0.0,1019.5,5.3,0,11,0,260,0,19,6.827 
15-nov-2005,0,12.0,0,5.6,0,0.1,1010.2,4.4,0,8,0,350,0,16,9.302 
16-nov-2005,0,7.3,0,3.2,0,0.0,1008.6,5.1,0,8,0,320,0,15,7.665 
17-nov-2005,0,9.3,0,2.0,0,0.4,1010.8,3.1,0,7,0,130,0,11,6.785 
18-nov-2005,0,9.8,0,4.4,0,2.5,1016.7,6.2,0,10,0,130,0,15,8.435 
19-nov-2005,0,10.4,0,4.0,0,0.0,1023.7,3.1,0,7,0,100,0,11,6.562 
20-nov-2005,0,10.8,0,4.3,0,0.0,1026.4,2.5,0,6,0,130,0,9,6.649 
21-nov-2005,0,10.2,0,3.3,0,0.0,1027.8,3.0,0,7,0,100,0,10,6.132 
22-nov-2005,0,10.2,0,3.2,0,0.0,1031.2,2.9,0,4,0,330,0,7,5.692 
23-nov-2005,0,6.6,0,2.1,0,0.0,1031.5,3.1,0,8,0,330,0,12,6.197 
24-nov-2005,0,10.0,0,0.9,0,0.3,1017.3,8.4,0,14,0,320,0,27,6.359 
25-nov-2005,0,5.7,0,0.6,0,0.2,998.2,13.7,0,21,0,330,0,40,4.447 
26-nov-2005,0,8.1,0,3.7,0,0.5,994.7,11.3,0,15,0,320,0,27,5.145 
27-nov-2005,0,5.9,0,3.1,0,0.0,997.3,8.2,0,14,0,330,0,22,4.735 
28-nov-2005,0,4.8,0,1.0,0,0.0,1000.2,9.9,0,14,0,330,0,25,4.340 
29-nov-2005,0,8.2,0,1.2,0,1.4,1002.9,4.1,0,9,0,320,0,15,4.329 
30-nov-2005,0,10.1,0,5.6,0,2.2,995.7,6.9,0,13,0,190,0,21,6.715 
01-dec-2005,0,10.2,0,5.6,0,18.6,977.7,8.8,0,18,0,80,0,32,7.590 
02-dec-2005,0,9.6,0,4.2,0,7.0,967.0,6.1,0,19,0,70,0,29,6.880 
03-dec-2005,0,7.2,0,5.0,0,0.0,977.4,5.7,0,9,0,240,0,15,6.321 
04-dec-2005,0,8.9,0,3.4,0,0.1,987.3,6.5,0,10,0,290,0,20,6.016 
05-dec-2005,0,7.0,0,2.9,0,0.0,995.1,8.6,0,11,0,290,0,23,4.708 
06-dec-2005,0,7.7,0,3.1,0,0.0,1003.6,6.3,0,10,0,290,0,21,4.652 
07-dec-2005,0,9.9,0,1.7,0,10.4,1001.9,8.2,0,19,0,160,0,29,4.906 
08-dec-2005,0,8.4,0,3.8,0,0.1,1012.4,4.7,0,11,0,290,0,22,5.406 
09-dec-2005,0,11.1,0,8.3,0,7.0,1024.8,7.7,0,10,0,200,0,18,7.569 
10-dec-2005,0,11.1,0,9.3,0,1.8,1030.2,8.6,0,11,0,200,0,19,9.248 
11-dec-2005,0,10.6,0,5.4,0,0.1,1032.7,4.8,0,10,0,210,0,17,7.850 
12-dec-2005,0,9.4,0,3.4,0,0.5,1035.8,6.1,0,9,0,60,0,16,6.472 
13-dec-2005,0,7.0,0,2.1,0,0.0,1035.7,4.0,0,9,0,320,0,15,5.040 
14-dec-2005,0,9.3,0,3.5,0,0.0,1031.0,4.7,0,11,0,0,0,20,5.841 
15-dec-2005,0,11.4,0,6.2,0,0.0,1022.5,5.6,0,12,0,320,0,27,6.904 
16-dec-2005,0,12.1,0,5.9,0,0.0,1014.8,12.1,0,19,0,290,0,37,7.715 
17-dec-2005,0,6.8,0,0.3,0,0.0,1019.6,4.4,0,7,0,320,0,12,5.804 
18-dec-2005,0,9.6,0,-0.1,0,2.6,1014.6,6.3,0,13,0,220,0,24,5.527 
19-dec-2005,0,10.6,0,2.9,0,0.0,1017.3,3.1,0,7,0,280,0,12,5.459 
20-dec-2005,0,10.1,0,6.5,0,0.1,1020.8,5.6,0,11,0,200,0,17,6.799 
21-dec-2005,0,10.6,0,8.8,0,0.0,1022.2,8.9,0,12,0,210,0,22,8.130 
22-dec-2005,0,10.2,0,9.4,0,0.0,1021.5,10.0,0,13,0,210,0,21,8.182 
23-dec-2005,0,10.8,0,8.0,0,0.0,1019.2,5.8,0,10,0,210,0,17,8.017 
24-dec-2005,0,9.7,0,5.9,0,0.1,1020.3,3.6,0,5,0,10,0,9,7.860 
25-dec-2005,0,8.8,0,4.4,0,0.0,1021.0,4.7,0,8,0,90,0,13,6.865 
26-dec-2005,0,6.9,0,4.7,0,0.2,1017.1,4.9,0,11,0,80,0,15,6.377 
27-dec-2005,0,5.9,0,0.3,0,0.0,1013.2,6.5,0,11,0,90,0,18,5.239 
28-dec-2005,0,4.5,0,-0.5,0,0.0,1012.4,3.7,0,8,0,110,0,11,3.487 
29-dec-2005,0,9.1,0,0.2,0,8.6,1002.4,11.3,0,16,0,160,0,28,3.661 
30-dec-2005,0,10.7,0,5.8,0,6.3,988.4,8.3,0,12,0,230,0,22,6.959 
31-dec-2005,0,7.8,0,4.8,0,0.0,987.4,9.1,0,14,0,240,0,26,5.628 
01-jan-2006,0,8.7,0,5.8,0,0.0,1002.9,9.3,0,13,0,300,0,27,5.776 
02-jan-2006,0,10.0,0,2.1,0,0.0,1016.8,5.4,0,11,0,220,0,18,5.453 
03-jan-2006,0,10.3,0,5.0,0,0.2,1020.9,5.2,0,11,0,220,0,17,7.523 
04-jan-2006,0,8.8,0,3.9,0,0.0,1021.7,4.4,0,7,0,120,0,11,5.596 
05-jan-2006,0,6.6,0,3.5,0,0.0,1013.3,10.1,0,14,0,140,0,22,5.130 
06-jan-2006,0,5.6,0,2.3,0,0.0,1014.3,4.3,0,9,0,130,0,14,4.591 
07-jan-2006,0,5.9,0,2.8,0,0.4,1016.8,3.4,0,8,0,140,0,13,4.530 
08-jan-2006,0,6.1,0,1.6,0,1.4,1018.1,4.8,0,8,0,120,0,14,4.809 
09-jan-2006,0,9.6,0,-1.0,0,2.0,1015.7,7.6,0,15,0,200,0,26,3.676 
10-jan-2006,0,10.8,0,9.5,0,18.2,1005.4,16.5,0,21,0,200,0,37,7.763 
11-jan-2006,4, ,4, ,0,1.0,1009.9,6.2,0,14,0,220,0,24,6.498 
12-jan-2006,0,10.7,0,7.2,8, ,1012.7,15.1,0,19,0,180,0,33,6.943 
13-jan-2006,0,10.7,0,6.7,0,6.8,1004.3,12.8,0,19,0,170,0,33,8.443 
14-jan-2006,4, ,4, ,0,0.0,1007.2,7.4,0,17,0,170,0,28,6.440 
15-jan-2006,0,10.1,0,7.7,0,5.0,999.5,12.9,0,20,0,150,0,31,7.344 
16-jan-2006,4, ,4, ,8, ,997.8,5.9,0,11,0,210,0,20,6.721 
17-jan-2006,0,11.9,0,7.1,0,0.3,999.1,6.0,0,16,0,280,0,29,7.131 
18-jan-2006,0,12.3,0,9.4,0,0.0,1007.6,6.6,0,15,0,300,0,30,8.620 
19-jan-2006,0,11.0,0,9.4,0,0.1,1006.4,12.4,0,22,0,210,0,36,9.017 
20-jan-2006,0,10.4,0,3.8,0,1.1,1009.9,9.7,0,22,0,210,0,36,7.106 
21-jan-2006,4, ,4, ,0,0.0,1022.9,3.2,0,9,0,260,0,15,5.602 
22-jan-2006,4, ,4, ,0,0.2,1027.1,3.1,0,7,0,160,0,11,4.913 
23-jan-2006,4, ,4, ,0,0.0,1025.6,6.0,0,9,0,170,0,16,5.802 
28-jan-2006,0,7.1,0,2.9,0,0.1,1022.5,9.0,0,13,0,50,0,22,4.761 
29-jan-2006,0,8.3,0,2.6,0,0.0,1025.6,7.3,0,11,0,60,0,16,4.314 
30-jan-2006,0,5.9,0,-0.5,0,0.1,1025.1,3.6,0,7,0,10,0,10,3.666 
31-jan-2006,0,6.2,0,1.5,0,0.0,1020.6,3.1,0,6,0,180,0,9,4.131 
01-feb-2006,0,7.2,0,3.5,0,0.0,1016.6,2.9,0,6,0,180,0,11,5.108 
02-feb-2006,0,7.8,0,6.1,0,0.0,1015.9,4.3,0,7,0,130,0,12,6.291 
03-feb-2006,4, ,4, ,0,0.0,1019.5,3.6,0,7,0,70,0,10,6.257 
04-feb-2006,0,6.9,0,4.8,0,0.0,1024.5,3.5,0,11,0,100,0,15,6.300 
05-feb-2006,0,6.1,0,4.3,0,0.0,1027.9,2.4,0,6,0,210,0,9,5.842 
06-feb-2006,0,8.0,0,5.5,0,0.0,1024.8,4.2,0,7,0,230,0,13,6.135 
07-feb-2006,0,9.3,0,6.4,0,1.0,1014.8,9.3,0,16,0,230,0,29,6.950 
08-feb-2006,0,8.7,0,2.9,0,0.1,1010.7,5.6,0,9,0,320,0,19,5.745 
09-feb-2006,0,6.3,0,0.3,0,0.0,1015.9,5.1,0,9,0,350,0,15,4.451 
10-feb-2006,0,6.6,0,1.3,0,0.0,1017.9,4.2,0,9,0,160,0,16,4.179 
11-feb-2006,0,9.0,0,4.1,0,4.6,1016.1,8.1,0,13,0,200,0,23,5.928 
12-feb-2006,0,10.1,0,8.1,0,1.1,1013.5,10.1,0,14,0,220,0,25,7.930 
13-feb-2006,0,9.7,0,7.6,0,13.3,1006.0,10.5,0,14,0,170,0,24,8.328 
14-feb-2006,4, ,4, ,0,13.5,992.6,10.8,0,20,0,200,0,38,7.969 
15-feb-2006,0,9.9,0,4.8,0,0.4,982.5,8.6,0,14,0,230,0,24,7.483 
16-feb-2006,4, ,4, ,0,0.1,974.1,10.4,0,18,0,220,0,29,6.151 
17-feb-2006,0,9.2,0,0.5,0,0.0,977.8,4.6,0,10,0,230,0,16,5.589 
18-feb-2006,0,9.1,0,0.7,0,0.1,985.8,3.8,0,5,0,350,0,8,5.094 
19-feb-2006,0,8.6,0,2.6,0,0.0,996.7,7.4,0,13,0,20,0,22,5.188 
20-feb-2006,0,8.0,0,3.1,0,0.8,1011.7,9.4,0,14,0,20,0,25,5.458 
21-feb-2006,4, ,4, ,0,0.7,1020.1,9.5,0,14,0,30,0,27,4.536 
22-feb-2006,4, ,4, ,0,1.4,1022.2,12.3,0,16,0,80,0,25,4.421 
25-feb-2006,0,6.5,0,2.8,0,0.0,1017.6,12.5,0,17,0,60,0,30,4.238 
26-feb-2006,4, ,4, ,0,0.0,1021.8,10.9,0,16,0,40,0,31,4.610 
27-feb-2006,0,7.4,0,1.6,0,0.0,1017.8,5.7,0,10,0,290,0,21,5.036 
28-feb-2006,0,5.7,0,-0.8,0,0.0,1009.6,8.8,0,14,0,340,0,24,4.161 
01-mar-2006,0,5.8,0,-1.5,0,0.1,1003.9,6.2,0,10,0,330,0,19,2.982 
02-mar-2006,0,5.5,0,-2.8,0,0.1,996.3,3.8,0,6,0,250,0,12,2.850 
03-mar-2006,0,5.8,0,-1.3,0,0.0,993.9,5.0,0,8,0,330,0,13,2.901 
04-mar-2006,0,6.3,0,-1.7,0,0.0,999.3,7.1,0,12,0,330,0,21,2.758 
05-mar-2006,0,8.6,0,-1.0,0,0.2,1007.8,5.1,0,8,0,290,0,17,3.352 
06-mar-2006,0,9.6,0,-1.0,0,1.1,1013.8,4.1,0,8,0,210,0,13,4.058 
07-mar-2006,0,12.8,0,7.1,0,13.6,1005.0,7.0,0,12,0,260,0,21,7.198 
08-mar-2006,0,13.6,0,5.8,0,3.5,992.4,8.8,0,17,0,320,0,29,8.510 
09-mar-2006,0,10.0,0,3.3,0,3.5,991.2,9.6,0,19,0,240,0,34,7.120 
10-mar-2006,0,10.2,0,1.8,0,0.0,1000.0,8.4,0,13,0,260,0,27,5.768 
11-mar-2006,0,7.9,0,2.2,0,4.5,1011.0,5.0,0,11,0,160,0,20,5.424 
12-mar-2006,0,8.3,0,5.6,0,4.2,1013.3,12.2,0,20,0,160,0,33,6.808 
13-mar-2006,0,9.2,0,6.9,0,17.0,1009.8,17.4,0,22,0,160,0,37,7.142 
14-mar-2006,0,11.4,0,4.9,0,0.1,1010.4,4.8,0,10,0,220,0,19,8.049 
15-mar-2006,0,8.6,0,5.8,0,1.3,1016.8,5.6,0,11,0,80,0,17,8.128 
16-mar-2006,0,5.8,0,0.7,0,6.3,1021.6,10.3,0,19,0,70,0,27,5.945 
17-mar-2006,0,4.5,0,2.0,0,0.2,1020.2,15.3,0,19,0,70,0,31,4.521 
18-mar-2006,4, ,4, ,0,0.0,1015.8,13.7,0,20,0,60,0,31,4.555 
19-mar-2006,4, ,4, ,0,0.0,1010.5,9.2,0,12,0,50,0,24,5.454 
20-mar-2006,4, ,4, ,0,0.0,1006.8,10.2,0,15,0,70,0,21,5.807 
21-mar-2006,4, ,4, ,0,0.3,1007.6,12.0,0,17,0,70,0,26,4.790 
22-mar-2006,4, ,4, ,0,0.0,1006.2,7.2,0,13,0,90,0,19,5.037 
23-mar-2006,0,6.3,0,2.5,0,4.1,993.5,10.9,0,17,0,110,0,25,4.972 
24-mar-2006,0,9.6,0,5.3,0,15.9,978.6,8.6,0,16,0,80,0,24,6.682 
25-mar-2006,0,10.6,0,7.7,0,14.9,987.5,10.3,0,17,0,210,0,29,8.315 
26-mar-2006,0,10.8,0,9.7,0,14.0,986.3,14.0,0,18,0,170,0,30,9.288 
27-mar-2006,0,10.6,0,8.3,0,4.9,980.4,13.7,0,18,0,230,0,33,9.375 
28-mar-2006,0,10.5,0,6.1,0,3.4,990.9,8.6,0,17,0,230,0,30,8.528 
29-mar-2006,0,10.1,0,5.6,0,12.2,988.8,6.6,0,16,0,210,0,29,8.645 
30-mar-2006,0,11.6,0,9.5,0,4.4,983.8,13.9,0,18,0,220,0,31,9.658 
31-mar-2006,0,11.6,0,5.7,0,1.2,990.4,10.1,0,18,0,210,0,31,9.170 
01-apr-2006,0,11.2,0,6.8,0,0.0,993.9,12.5,0,20,0,210,0,33,8.895 
02-apr-2006,0,13.8,0,5.5,0,0.0,1000.6,11.5,0,18,0,260,0,30,9.245 
03-apr-2006,0,11.4,0,1.5,0,0.0,1014.5,5.6,0,9,0,250,0,17,8.090 
04-apr-2006,0,7.5,0,0.7,0,0.0,1017.4,8.5,0,14,0,50,0,24,7.166 
05-apr-2006,0,9.9,0,0.7,0,0.0,1014.5,5.7,0,10,0,210,0,15,6.983 
06-apr-2006,0,10.7,0,1.3,0,0.4,1009.8,7.1,0,15,0,230,0,24,7.519 
07-apr-2006,0,10.8,0,3.8,0,0.9,1004.9,7.9,0,16,0,210,0,28,8.239 
08-apr-2006,0,11.4,0,1.0,0,3.9,1004.9,6.4,0,12,0,260,0,22,7.630 
09-apr-2006,0,10.1,0,1.6,0,1.0,1012.1,7.7,0,12,0,320,0,24,7.304 
10-apr-2006,0,9.4,0,0.3,0,0.0,1017.7,6.9,0,10,0,220,0,19,6.869 
11-apr-2006,0,14.1,0,5.5,0,1.8,1009.5,11.1,0,17,0,220,0,30,8.959 
12-apr-2006,0,12.4,0,4.9,0,0.1,1007.9,8.0,0,13,0,240,0,24,8.390 
13-apr-2006,0,14.3,0,8.6,0,1.1,1004.7,9.0,0,16,0,260,0,27,10.453 
14-apr-2006,0,13.5,0,6.7,0,0.4,1006.0,4.1,0,9,0,160,0,14,10.962 
15-apr-2006,0,12.3,0,6.5,0,0.1,1002.2,3.4,0,7,0,230,0,11,10.915 
16-apr-2006,0,14.6,0,6.7,0,0.0,1006.2,5.3,0,9,0,290,0,16,11.177 
17-apr-2006,0,14.1,0,4.9,0,0.0,1008.9,6.9,0,12,0,270,0,21,10.222 
18-apr-2006,0,12.5,0,6.2,0,2.0,1006.2,7.2,0,12,0,220,0,20,9.990 
19-apr-2006,0,12.3,0,7.1,0,4.3,1003.7,4.3,0,9,0,200,0,14,11.113 
20-apr-2006,0,12.1,0,6.8,0,2.0,1002.8,5.4,0,10,0,130,0,13,10.797 
21-apr-2006,0,13.6,0,7.0,0,1.7,1010.2,6.0,0,11,0,50,0,16,11.690 
22-apr-2006,0,14.4,0,5.2,0,0.1,1011.8,6.1,0,11,0,210,0,19,11.002 
23-apr-2006,0,11.5,0,4.3,0,0.1,1010.6,7.0,0,12,0,60,0,19,11.615 
24-apr-2006,0,11.1,0,4.0,0,0.5,1008.4,9.0,0,14,0,200,0,25,10.110 
25-apr-2006,0,15.1,0,9.0,0,0.5,1007.7,8.7,0,13,0,230,0,22,12.573 
26-apr-2006,0,14.2,0,8.8,0,0.0,1015.3,5.0,0,10,0,220,0,16,12.225 
27-apr-2006,0,14.5,0,5.7,0,0.0,1021.7,5.2,0,10,0,330,0,17,12.670 
28-apr-2006,0,12.4,0,6.3,0,0.0,1023.3,6.2,0,12,0,40,0,19,12.720 
29-apr-2006,0,11.7,0,6.3,0,0.0,1016.8,3.9,0,7,0,80,0,11,11.895 
30-apr-2006,0,10.0,0,7.0,0,3.1,1003.4,5.9,0,12,0,230,0,22,10.980 
01-may-2006,0,12.8,0,5.4,0,0.0,996.8,7.1,0,12,0,240,0,20,11.042 
02-may-2006,0,11.3,0,7.5,0,3.4,993.5,13.2,0,19,0,170,0,32,10.273 
03-may-2006,0,13.9,0,8.1,0,0.1,1001.9,10.5,0,18,0,190,0,31,11.642 
04-may-2006,0,11.4,0,7.9,0,13.5,1004.4,5.9,0,13,0,200,0,23,11.283 
05-may-2006,4, ,4, ,8, , ,9.2,0,15,0,160,0,24,11.528 
06-may-2006,0,13.2,0,8.7,0,1.2,1010.7,10.5,0,16,0,130,0,25,11.950 
07-may-2006,0,14.4,0,7.0,0,0.1,1009.4,5.7,0,10,0,80,0,15,12.592 
08-may-2006,0,13.9,0,7.9,0,16.6,1006.8,4.4,0,7,0,70,0,14,12.815 
09-may-2006,0,14.8,0,8.0,0,0.0,1012.6,3.5,0,7,0,60,0,11,14.030 
10-may-2006,0,15.4,0,8.1,0,0.0,1014.3,5.1,0,8,0,70,0,12,14.782 
11-may-2006,0,18.4,0,9.2,0,0.0,1012.3,3.8,0,6,0,70,0,9,16.065 
12-may-2006,0,19.7,0,8.5,0,0.0,1009.3,3.5,0,6,0,230,0,11,16.675 
13-may-2006,0,11.8,0,8.6,0,10.4,1011.8,3.5,0,5,0,70,0,10,14.038 
14-may-2006,0,13.3,0,9.5,0,10.5,1011.6,6.9,0,10,0,170,0,16,13.000 
15-may-2006,0,16.5,0,10.3,0,4.6,1004.3,6.9,0,11,0,220,0,18,13.913 
16-may-2006,0,14.1,0,11.2,0,0.5,1007.0,8.2,0,11,0,190,0,18,13.940 
17-may-2006,0,13.6,0,11.0,8, ,1000.9,12.5,0,20,0,160,0,31,12.863 
18-may-2006,0,14.4,0,10.0,0,6.5,990.7,15.0,0,21,0,200,0,38,12.885 
19-may-2006,0,13.5,0,10.6,0,3.5,989.2,10.0,0,17,0,220,0,26,13.130 
20-may-2006,0,16.3,0,7.1,0,0.3,986.9,5.8,0,14,0,330,0,23,13.830 
21-may-2006,0,14.0,0,9.6,0,23.4,984.0,8.5,0,16,0,100,0,26,13.368 
22-may-2006,0,12.3,0,5.3,0,1.3,989.6,10.2,0,18,0,330,0,34,11.557 
23-may-2006,4, ,4, ,8, , , ,0,20,0,230,0,34,11.118 
24-may-2006,0,11.6,0,6.2,0,5.1,1006.3,6.3,0,10,0,200,0,18,11.260 
25-may-2006,0,14.4,0,5.3,0,1.2,1008.7,4.6,0,9,0,210,0,14,12.930 
26-may-2006,0,20.3,0,11.4,0,4.3,1010.3,8.1,0,14,0,230,0,25,15.090 
27-may-2006,0,18.3,0,8.0,0,2.8,1014.6,6.9,0,11,0,270,0,23,15.050 
28-may-2006,0,15.0,0,7.3,0,0.0,1016.9,5.3,0,8,0,320,0,16,13.778 
29-may-2006,0,14.9,0,6.4,0,0.2,1017.3,6.9,0,14,0,350,0,24,13.670 
30-may-2006,0,15.3,0,4.9,0,0.0,1020.8,6.2,0,13,0,0,0,20,13.743 
31-may-2006,0,14.6,0,5.3,0,0.0,1022.6,5.2,0,8,0,200,0,12,15.033 
01-jun-2006,0,18.7,0,8.0,0,0.0,1024.4,5.5,0,10,0,230,0,14,17.167 
02-jun-2006,0,18.6,0,9.7,0,0.0,1026.1,4.9,0,8,0,330,0,13,18.695 
03-jun-2006,0,22.1,0,9.1,0,0.0,1024.9,4.0,0,8,0,210,0,11,19.735 
04-jun-2006,0,22.7,0,11.4,0,0.0,1021.5,4.0,0,10,0,210,0,16,20.362 
05-jun-2006,0,19.2,0,10.4,0,0.0,1021.0,4.0,0,6,0,80,0,9,20.573 
06-jun-2006,4, ,4, ,8, , ,4.0,0,8,0,200,0,12,21.148 
07-jun-2006,0,19.6,0,12.3,0,0.0,1022.2,4.5,0,8,0,330,0,13,21.323 
08-jun-2006,0,22.0,0,10.9,0,0.0,1019.1,3.5,0,7,0,100,0,10,21.863 
09-jun-2006,0,22.2,0,13.6,0,0.0,1012.5,8.5,0,14,0,130,0,22,21.567 
10-jun-2006,0,18.3,0,14.6,0,0.1,1007.0,9.3,0,14,0,160,0,22,19.775 
11-jun-2006,0,17.7,0,12.5,0,2.8,1010.7,8.5,0,14,0,190,0,23,19.858 
12-jun-2006,0,16.8,0,12.8,0,2.7,1012.2,9.6,0,16,0,210,0,25,17.955 
13-jun-2006,0,17.6,0,11.9,0,0.0,1016.8,3.7,0,7,0,220,0,13,18.010 
14-jun-2006,0,16.4,0,9.6,0,0.0,1018.5,6.0,0,10,0,70,0,15,19.337 
15-jun-2006,0,18.7,0,7.7,0,0.0,1016.4,4.9,0,10,0,220,0,15,18.892 
16-jun-2006,0,20.9,0,11.2,0,0.0,1014.2,4.3,0,9,0,220,0,14,19.820 
17-jun-2006,0,19.4,0,10.4,0,0.0,1011.4,6.9,0,12,0,230,0,20,20.520 
18-jun-2006,0,16.0,0,12.6,0,1.7,1003.6,9.6,0,15,0,200,0,25,17.410 
19-jun-2006,0,18.6,0,11.8,0,0.7,1003.1,6.0,0,11,0,240,0,18,16.895 
20-jun-2006,0,15.5,0,9.2,0,1.4,1002.4,9.8,0,18,0,200,0,29,15.307 
21-jun-2006,0,16.4,0,8.7,0,0.0,1003.9,8.9,0,15,0,250,0,27,15.250 
